Date,Open,High,Low,Close,Volume
2025-09-02 00:00:00-04:00,52.23500061035156,52.23500061035156,51.14500045776367,51.70000076293945,4919600
2025-09-03 00:00:00-04:00,51.369998931884766,52.54999923706055,51.13999938964844,51.970001220703125,4411800
2025-09-04 00:00:00-04:00,51.775001525878906,52.400001525878906,50.2599983215332,52.209999084472656,5271100
2025-09-05 00:00:00-04:00,52.36000061035156,54.10499954223633,52.349998474121094,54.060001373291016,5067000
2025-09-08 00:00:00-04:00,54.25,58.334999084472656,54.150001525878906,58.20000076293945,9531100
2025-09-09 00:00:00-04:00,57.209999084472656,57.68000030517578,53.970001220703125,56.02000045776367,8251700
2025-09-10 00:00:00-04:00,55.52000045776367,58.40999984741211,55.0,57.81999969482422,5866200
2025-09-11 00:00:00-04:00,59.0099983215332,61.5,58.650001525878906,59.59000015258789,7905000
2025-09-12 00:00:00-04:00,58.86000061035156,59.59000015258789,57.849998474121094,58.939998626708984,4196900
2025-09-15 00:00:00-04:00,58.84000015258789,59.25,56.630001068115234,57.79999923706055,4722800
2025-09-16 00:00:00-04:00,57.810001373291016,59.650001525878906,55.95000076293945,59.40999984741211,5745700
2025-09-17 00:00:00-04:00,59.45000076293945,62.0,59.189998626708984,60.619998931884766,5646000
2025-09-18 00:00:00-04:00,62.56999969482422,65.05999755859375,62.2599983215332,64.8499984741211,7249300
2025-09-19 00:00:00-04:00,64.51000213623047,65.06999969482422,63.52000045776367,64.98999786376953,6481300
2025-09-22 00:00:00-04:00,65.0,65.0,61.029998779296875,61.66999816894531,5881700
2025-09-23 00:00:00-04:00,61.970001220703125,62.93000030517578,61.34000015258789,62.6349983215332,3303200
2025-09-24 00:00:00-04:00,63.220001220703125,64.45500183105469,62.724998474121094,64.05000305175781,3272600
2025-09-25 00:00:00-04:00,64.3499984741211,64.56500244140625,61.70500183105469,63.599998474121094,4191500
2025-09-26 00:00:00-04:00,63.220001220703125,64.30999755859375,62.560001373291016,64.18000030517578,3760200
2025-09-29 00:00:00-04:00,64.86000061035156,75.7699966430664,63.63999938964844,74.33999633789062,25784300
2025-09-30 00:00:00-04:00,71.88999938964844,71.95999908447266,64.80000305175781,66.38999938964844,16708600
