Date,Open,High,Low,Close,Volume
2025-08-25 00:00:00-04:00,221.4199981689453,221.82000732421875,216.27000427246094,217.3000030517578,189800
2025-08-26 00:00:00-04:00,216.22000122070312,218.86000061035156,215.6199951171875,216.13999938964844,179000
2025-08-27 00:00:00-04:00,215.6999969482422,222.6300048828125,215.6999969482422,221.97000122070312,168500
2025-08-28 00:00:00-04:00,222.9600067138672,222.9600067138672,215.80999755859375,216.41000366210938,150700
2025-08-29 00:00:00-04:00,218.19000244140625,223.3300018310547,218.13999938964844,221.08999633789062,287600
2025-09-02 00:00:00-04:00,219.22999572753906,221.36000061035156,215.7100067138672,215.72999572753906,437000
2025-09-03 00:00:00-04:00,215.4199981689453,219.35000610351562,214.4499969482422,218.97000122070312,184400
2025-09-04 00:00:00-04:00,219.41000366210938,223.0399932861328,219.32000732421875,222.8699951171875,211300
2025-09-05 00:00:00-04:00,224.0,230.77999877929688,222.5,226.97000122070312,261500
2025-09-08 00:00:00-04:00,223.9600067138672,225.72000122070312,221.3699951171875,224.97999572753906,297600
2025-09-09 00:00:00-04:00,224.0,229.07000732421875,221.8800048828125,223.0,310800
2025-09-10 00:00:00-04:00,220.5399932861328,221.42999267578125,216.5399932861328,219.5800018310547,294300
2025-09-11 00:00:00-04:00,220.5399932861328,222.5,218.6999969482422,219.97999572753906,165900
2025-09-12 00:00:00-04:00,219.02000427246094,219.02000427246094,215.8699951171875,216.69000244140625,191200
2025-09-15 00:00:00-04:00,217.25,217.77000427246094,214.00999450683594,215.11000061035156,194800
2025-09-16 00:00:00-04:00,214.5,223.30999755859375,214.5,222.35000610351562,336300
2025-09-17 00:00:00-04:00,223.27999877929688,229.1199951171875,223.27999877929688,225.41000366210938,244600
2025-09-18 00:00:00-04:00,224.72000122070312,228.19000244140625,223.42999267578125,223.52000427246094,189100
2025-09-19 00:00:00-04:00,224.5399932861328,225.94000244140625,221.25,223.24000549316406,286500
2025-09-22 00:00:00-04:00,221.97999572753906,223.97000122070312,215.3699951171875,215.74000549316406,341700
2025-09-23 00:00:00-04:00,217.8000030517578,218.4600067138672,215.0,215.99000549316406,152900
2025-09-24 00:00:00-04:00,215.02000427246094,220.7100067138672,215.00999450683594,220.6699981689453,160700
2025-09-25 00:00:00-04:00,221.16000366210938,221.16000366210938,214.4600067138672,214.4600067138672,125900
2025-09-26 00:00:00-04:00,215.38999938964844,218.77999877929688,213.63999938964844,215.02000427246094,133100
2025-09-29 00:00:00-04:00,216.55999755859375,216.77000427246094,214.38999938964844,215.3800048828125,136300
2025-09-30 00:00:00-04:00,213.6699981689453,215.13999938964844,210.75999450683594,211.4199981689453,243900
2025-10-01 00:00:00-04:00,212.99000549316406,222.63999938964844,212.99000549316406,221.6999969482422,233400
2025-10-02 00:00:00-04:00,220.8300018310547,225.5800018310547,220.52999877929688,223.22000122070312,156000
2025-10-03 00:00:00-04:00,223.32000732421875,227.3699951171875,223.32000732421875,226.75999450683594,140300
2025-10-06 00:00:00-04:00,220.42999267578125,222.9499969482422,217.17999267578125,217.30999755859375,218600
2025-10-07 00:00:00-04:00,220.0,223.6199951171875,218.0500030517578,221.4499969482422,249300
2025-10-08 00:00:00-04:00,221.64999389648438,224.6300048828125,218.0500030517578,220.13999938964844,260700
2025-10-09 00:00:00-04:00,220.8699951171875,228.49000549316406,220.7100067138672,226.5399932861328,230800
2025-10-10 00:00:00-04:00,228.91000366210938,228.91000366210938,214.0,215.67999267578125,360100
2025-10-13 00:00:00-04:00,215.5399932861328,222.17999267578125,215.0399932861328,219.27999877929688,132200
2025-10-14 00:00:00-04:00,217.58999633789062,222.74000549316406,217.58999633789062,222.6999969482422,102300
2025-10-15 00:00:00-04:00,223.97999572753906,223.97999572753906,216.4600067138672,223.60000610351562,132100
2025-10-16 00:00:00-04:00,224.55999755859375,227.27000427246094,222.6199951171875,225.72000122070312,183500
2025-10-17 00:00:00-04:00,225.72999572753906,227.77999877929688,222.60000610351562,223.8300018310547,137000
2025-10-20 00:00:00-04:00,224.0,224.94000244140625,217.97999572753906,220.0500030517578,140800
2025-10-21 00:00:00-04:00,219.35000610351562,222.35000610351562,216.22999572753906,219.00999450683594,159400
2025-10-22 00:00:00-04:00,218.25,220.8300018310547,215.14999389648438,218.6699981689453,146000
2025-10-23 00:00:00-04:00,217.2100067138672,222.1699981689453,214.8800048828125,219.6300048828125,244200
2025-10-24 00:00:00-04:00,232.89999389648438,243.72999572753906,222.0500030517578,231.60000610351562,470000
2025-10-27 00:00:00-04:00,232.9600067138672,232.9600067138672,226.0,227.52000427246094,292500
2025-10-28 00:00:00-04:00,227.27000427246094,228.2899932861328,221.99000549316406,222.72999572753906,164900
2025-10-29 00:00:00-04:00,221.1699981689453,222.0,211.13999938964844,212.97999572753906,320800
2025-10-30 00:00:00-04:00,215.50999450683594,216.3699951171875,205.08999633789062,206.05999755859375,183000
2025-10-31 00:00:00-04:00,205.0,207.5500030517578,202.9600067138672,206.99000549316406,196000
