Date,Open,High,Low,Close,Volume
2025-08-25 00:00:00-04:00,31.961090375989905,32.32585570266412,31.961090375989905,32.05967712402344,7783200
2025-08-26 00:00:00-04:00,32.06953166635903,33.03565916504087,32.030100730614606,32.92721939086914,8181800
2025-08-27 00:00:00-04:00,32.89764434427101,33.16382292732792,32.56245691679564,32.720191955566406,5190100
2025-08-28 00:00:00-04:00,32.87792608216985,32.87792608216985,32.08925091019709,32.51316452026367,5208300
2025-08-29 00:00:00-04:00,32.55259597813998,32.60188746634966,32.168117105125255,32.434295654296875,3666000
2025-09-02 00:00:00-04:00,31.862505925676242,32.47372869261998,31.261139952733323,31.79349708557129,7200600
2025-09-03 00:00:00-04:00,31.882721831530056,33.0624604936967,31.84306579705195,32.0512580871582,4369700
2025-09-04 00:00:00-04:00,32.090909162527154,32.39823774574628,30.633583985189265,30.851688385009766,10494900
2025-09-05 00:00:00-04:00,30.96073961508826,31.58530891745933,30.7228090825815,31.119359970092773,8027900
2025-09-08 00:00:00-04:00,31.000394713798084,31.585307964315312,30.930998546940742,31.436599731445312,9332500
2025-09-09 00:00:00-04:00,31.337464126815533,31.40686029521433,30.375826104992875,30.722808837890625,6896100
2025-09-10 00:00:00-04:00,30.54435941561336,31.15901468337669,30.316342901323623,30.841773986816406,7513600
2025-09-11 00:00:00-04:00,31.079703389199995,31.565478424664747,30.336169824343077,31.44651222229004,11511900
2025-09-12 00:00:00-04:00,31.595221946479647,32.1801333056102,31.268067238062482,31.38703155517578,10397700
2025-09-15 00:00:00-04:00,31.48616844304047,31.515910466539207,30.921083232889988,31.159013748168945,8911000
2025-09-16 00:00:00-04:00,31.238325534313603,31.436600028507662,30.44522188482613,31.297807693481445,8161900
2025-09-17 00:00:00-04:00,31.466340510366155,32.34866830078601,31.287892150710373,31.843063354492188,10892500
2025-09-18 00:00:00-04:00,31.922377436846748,32.12065382476407,31.367204307039767,31.99177360534668,9021300
2025-09-19 00:00:00-04:00,32.209880072281344,32.467636745809905,31.70427506163347,32.239620208740234,22410900
2025-09-22 00:00:00-04:00,31.97194673926638,32.17022313432104,31.63487800221576,32.021514892578125,10781200
2025-09-23 00:00:00-04:00,31.971945127170496,33.12194362233286,31.962033009731012,33.052547454833984,12691400
2025-09-24 00:00:00-04:00,33.09220408802486,33.60772118579448,32.68573919310367,32.77496337890625,8455100
2025-09-25 00:00:00-04:00,32.596515058833,32.596515058833,31.387032489776512,31.654705047607422,9892700
2025-09-26 00:00:00-04:00,31.86289014047605,32.31892313897052,31.72409781761314,32.24952697753906,6824700
2025-09-29 00:00:00-04:00,32.47754669189453,32.77496316382307,32.13056585038795,32.47754669189453,9139200
2025-09-30 00:00:00-04:00,32.546946105265874,32.60642637322465,30.504705778314225,31.634876251220703,10283400
2025-10-01 00:00:00-04:00,31.71418362992555,32.2693548091261,31.53573527817091,32.00168228149414,8546700
2025-10-02 00:00:00-04:00,32.00168156357762,32.29909799770129,31.565476592300385,32.03142547607422,7438900
2025-10-03 00:00:00-04:00,32.467636745809905,33.20125829352745,32.22970430871541,32.239620208740234,9214100
2025-10-06 00:00:00-04:00,32.25944674853684,32.427979223157124,31.496085099345148,32.299102783203125,6908500
2025-10-07 00:00:00-04:00,32.289185211875406,32.47754569407656,31.813324165940333,32.11073684692383,8065900
2025-10-08 00:00:00-04:00,32.37841174973648,32.41806778523439,31.833154497967126,32.170223236083984,7688800
2025-10-09 00:00:00-04:00,33.240908431348416,33.43918481933251,31.198669955088818,31.4068603515625,10590300
2025-10-10 00:00:00-04:00,31.575394859195416,32.34867050680277,30.792205203052916,31.02022361755371,7987400
2025-10-13 00:00:00-04:00,31.456429393092343,32.041342674200024,31.28789502580871,31.624963760375977,4892700
2025-10-14 00:00:00-04:00,31.248238848895358,33.34004729071093,31.149100658547493,33.13185501098633,11028900
2025-10-15 00:00:00-04:00,33.45901326198319,33.587893483083626,32.963324176620475,33.270652770996094,7429100
2025-10-16 00:00:00-04:00,33.37970024989417,33.756425003031374,32.5568583579819,33.00297927856445,11017200
2025-10-17 00:00:00-04:00,32.94349461456031,33.508579842830486,32.90383858195707,33.230995178222656,8264400
2025-10-20 00:00:00-04:00,33.4887509173768,34.37107681890468,33.31030255731416,34.133148193359375,7636000
2025-10-21 00:00:00-04:00,33.82581979068026,34.67840556372501,33.766339524900516,34.3809928894043,9405000
2025-10-22 00:00:00-04:00,34.063754649306944,34.45039153191402,33.14177264533269,33.46892547607422,10576400
2025-10-23 00:00:00-04:00,32.537029634392375,32.864186229647416,30.75254977264031,31.377117156982422,27807800
2025-10-24 00:00:00-04:00,31.773666501583286,32.15039122844622,31.109443116654692,31.922374725341797,15189600
2025-10-27 00:00:00-04:00,32.180133309384516,32.45772175842471,31.59522195018536,31.97194480895996,9621300
2025-10-28 00:00:00-04:00,31.872809307196114,31.902549441771484,30.76246493772381,30.82194709777832,11384700
2025-10-29 00:00:00-04:00,30.752551426247454,30.861601739625883,30.197378287086813,30.395654678344727,10919900
2025-10-30 00:00:00-04:00,30.22711919048371,30.504705749755125,29.790912280458258,29.830568313598633,6580200
2025-10-31 00:00:00-04:00,29.74134463423788,30.127981509393766,29.66203445751606,30.03875732421875,8462500
