Date,Open,High,Low,Close,Volume
2025-10-09 00:00:00-04:00,289.7692794097808,299.13175794613176,285.5055034066416,295.146240234375,26479800
2025-10-10 00:00:00-04:00,298.44598385734787,305.8405451253415,290.2265053116295,291.1706848144531,28895300
2025-10-13 00:00:00-04:00,296.8756490770431,308.802356955633,295.9214906083015,306.1287841796875,21703700
2025-10-14 00:00:00-04:00,301.7158926964915,302.5607072174655,290.1966845828224,297.1737976074219,17346200
2025-10-15 00:00:00-04:00,303.0377448479234,309.1104423455758,297.0942885286036,301.76556396484375,13698900
2025-10-16 00:00:00-04:00,303.7334904599572,320.5700283106327,301.218944174788,311.0882873535156,32500900
2025-10-17 00:00:00-04:00,301.8948161025456,302.42157786060454,285.7440646238086,289.5307922363281,37653000
2025-10-20 00:00:00-04:00,287.1851923346052,287.47339926326885,273.62848679810674,275.487060546875,32810700
2025-10-21 00:00:00-04:00,276.41139537535275,278.58802211509135,270.5971492145158,273.469482421875,18370800
2025-10-22 00:00:00-04:00,273.14150104249836,275.5069696723458,267.60551341129235,270.99468994140625,16474000
2025-10-23 00:00:00-04:00,271.2928456978201,281.37092862392143,270.7263501135002,278.35943603515625,16872200
2025-10-24 00:00:00-04:00,284.17369501008807,285.4359272907555,280.5260969843573,281.5994873046875,13194900
2025-10-27 00:00:00-04:00,284.819741794986,285.2471082316668,278.1010197139325,279.6813049316406,13855800
2025-10-28 00:00:00-04:00,281.2715363666465,283.71650306635905,278.826569666934,279.1147766113281,12448500
2025-10-29 00:00:00-04:00,279.74094150743355,279.8999679283885,269.6927040785489,273.6185607910156,18007100
2025-10-30 00:00:00-04:00,267.09859824990275,268.1123877746653,254.71470909014405,255.3209991455078,27954200
2025-10-31 00:00:00-04:00,257.9250006138069,264.18650997460566,255.14208397364064,261.00604248046875,16898700
2025-11-03 00:00:00-05:00,263.61999512049596,263.99767906349524,253.6711382353916,256.275146484375,15709200
2025-11-04 00:00:00-05:00,248.45319374117324,253.72082598196428,243.69245628106228,246.6542510986328,19772600
2025-11-05 00:00:00-05:00,246.39583830483892,250.85840492755264,245.52120824711656,248.7811737060547,11991500
2025-11-06 00:00:00-05:00,246.42565708204958,247.5487602239833,237.8284796646712,242.31094360351562,18678300
2025-11-07 00:00:00-05:00,237.54025374641034,238.93169686529873,230.93087618330165,237.7986602783203,20969300
2025-11-10 00:00:00-05:00,244.44780881992486,245.7299383831608,235.62205548440846,239.3590850830078,16698700
2025-11-11 00:00:00-05:00,234.78718532692136,235.99973520578885,227.49201912596652,234.70767211914062,20686600
2025-11-12 00:00:00-05:00,235.2940725247426,235.36363710080596,224.78862345731153,225.60362243652344,24195000
2025-11-13 00:00:00-05:00,223.61582877494683,223.78478864210007,213.90549698606432,216.24114990234375,30009000
2025-11-14 00:00:00-05:00,209.5423170741818,225.66325152000962,209.48268596220845,221.48890686035156,36053800
2025-11-17 00:00:00-05:00,216.87724987551331,221.43921198573736,214.24342612748393,218.5171661376953,16143800
2025-11-18 00:00:00-05:00,214.8894528741254,222.33369621864102,213.1898904313921,219.143310546875,21098300
2025-11-19 00:00:00-05:00,217.72205734969137,226.75653523722693,215.98274572452783,224.1525421142578,21679500
2025-11-20 00:00:00-05:00,229.74816073088968,232.57081138314774,209.01556557105027,209.40318298339844,27459600
2025-11-21 00:00:00-05:00,205.81522730349292,207.03771063364235,192.3678651750686,197.54603576660156,44834100
2025-11-24 00:00:00-05:00,195.65763761078736,202.57513465014713,193.11327576454698,199.05674743652344,31144700
2025-11-25 00:00:00-05:00,192.89461986224512,198.19206765370456,184.49623294040668,195.82659912109375,29595000
2025-11-26 00:00:00-05:00,208.22044009872053,208.71738625647404,201.00478734775314,203.7081756591797,26544100
2025-11-28 00:00:00-05:00,198.29145302601484,201.10417013591825,196.40306366784893,200.716552734375,13848500
2025-12-01 00:00:00-05:00,199.27540773634416,202.25708466007998,195.49861393316016,199.7127227783203,13461200
2025-12-02 00:00:00-05:00,203.88706814290677,208.4192146561499,198.77846226921176,199.8717498779297,19664500
2025-12-03 00:00:00-05:00,199.10644574185528,206.6500846387668,198.18211801923997,206.46124267578125,19060500
2025-12-04 00:00:00-05:00,206.59046556576504,214.09435588090784,205.05987801156445,213.0209503173828,23316900
2025-12-05 00:00:00-05:00,217.66240858699956,218.15935472532604,212.31526328561696,216.25108337402344,24208700
2025-12-08 00:00:00-05:00,219.99807395159152,223.37730181718248,215.58518956706192,219.19300842285156,24711200
2025-12-09 00:00:00-05:00,218.6861329081547,221.2603104590427,216.9468212928638,220.17697143554688,17643600
2025-12-10 00:00:00-05:00,220.44531749821974,223.94382267748554,216.2510907347346,221.64791870117188,47928000
2025-12-11 00:00:00-05:00,189.4557385350861,200.75630389082409,185.09255210218797,197.63548278808594,100612700
2025-12-12 00:00:00-05:00,195.17062760321016,196.64159913778155,184.84408713319328,188.80972290039062,55201600
2025-12-15 00:00:00-05:00,187.13996997851825,187.81582461231847,180.29205280337976,183.79055786132812,43897500
2025-12-16 00:00:00-05:00,183.5719156903098,188.64077278789267,183.363206787634,187.49778747558594,32433500
2025-12-17 00:00:00-05:00,182.19039416605673,185.36091301353378,175.9885159513689,177.37002563476562,50222000
2025-12-18 00:00:00-05:00,181.6040079782062,183.63154166108345,177.4892943334785,178.93043518066406,36297300
2025-12-19 00:00:00-05:00,187.2393644578158,193.92825519995077,186.97100929809253,190.79750061035156,77008600
2025-12-22 00:00:00-05:00,195.61789586863685,197.5857984376681,191.6522600082981,197.16836547851562,27148000
2025-12-23 00:00:00-05:00,195.23026589533842,195.9955672467528,191.01617206183226,194.1469268798828,18301600
2025-12-24 00:00:00-05:00,193.80900090050727,197.0689664716376,193.23254153949614,196.28379821777344,9282700
2025-12-26 00:00:00-05:00,196.85031103645164,199.14619987573178,194.91222404001994,196.78074645996094,11262000
2025-12-29 00:00:00-05:00,192.97414140962576,197.29756401246874,191.46342079835316,194.1866912841797,14748100
2025-12-30 00:00:00-05:00,194.86252317110745,197.16836060149714,194.5146699632147,196.00550842285156,14197400
2025-12-31 00:00:00-05:00,195.22031530553,195.9955500527643,193.54063496465824,193.71954345703125,10341500
2026-01-02 00:00:00-05:00,196.26390863962519,197.37706313396703,193.02382528468442,194.51466369628906,14540700
2026-01-05 00:00:00-05:00,197.12859218718208,200.45813740850738,191.1553050133387,191.41371154785156,22635500
2026-01-06 00:00:00-05:00,191.38390085601517,193.6897382955301,189.53526055212583,192.56663513183594,16474500
2026-01-07 00:00:00-05:00,194.1071673765467,194.47490267105863,190.82731978462982,191.6621856689453,11171200
2026-01-08 00:00:00-05:00,189.71416714986842,189.7837317247868,185.01304564983556,188.49166870117188,19468500
2026-01-09 00:00:00-05:00,190.99294612598993,199.48328198944458,188.1229648731703,197.82907104492188,26152700
2026-01-12 00:00:00-05:00,196.91227558643226,205.8809518290306,196.3243174764324,203.96762084960938,25428500
2026-01-13 00:00:00-05:00,204.28651223022646,207.0767700725562,199.96162093774046,201.5859375,15857400
2026-01-14 00:00:00-05:00,200.9780623608245,200.9780623608245,190.14589935080318,192.9361572265625,22473200
2026-01-15 00:00:00-05:00,194.3312687380796,194.3312687380796,188.73083382608039,189.18923950195312,16418600
2026-01-16 00:00:00-05:00,189.24904092827342,191.20221082953415,185.88079981369137,190.4249267578125,19224700
2026-01-20 00:00:00-05:00,186.53849399405735,186.53849399405735,178.73574421850324,179.29379272460938,29129500
2026-01-21 00:00:00-05:00,179.0546273363009,179.97143871298334,170.00624310773912,173.2748260498047,38190000
2026-01-22 00:00:00-05:00,178.7457056604346,179.53296461501938,175.88569943626916,177.55984497070312,21141900
2026-01-23 00:00:00-05:00,172.0192038769268,179.024735260759,171.40136660730013,176.5434112548828,23011300
2026-01-26 00:00:00-05:00,178.4766666339379,184.66504484140142,177.90864316260036,181.80503845214844,21100400
2026-01-27 00:00:00-05:00,178.56633706575496,179.0944912003547,173.07550472221547,174.291259765625,27093700
2026-01-28 00:00:00-05:00,174.311194419325,181.04766097025964,171.26184708944726,172.19857788085938,35882700
2026-01-29 00:00:00-05:00,169.55779989771733,169.6375232885373,160.95784629043263,168.42176818847656,37254500
2026-01-30 00:00:00-05:00,167.58468837081855,168.3121433737541,162.6718543621554,164.00718688964844,27362400
2026-02-02 00:00:00-05:00,170.32511719311208,170.6041414466142,159.4431256894864,159.50291442871094,47421000
2026-02-03 00:00:00-05:00,157.70918503273225,158.8252973147647,151.37131982433368,154.13168334960938,43260100
