Date,Open,High,Low,Close,Volume
2025-09-04 00:00:00-04:00,10.260000228881836,10.260000228881836,10.031000137329102,10.119999885559082,2945000
2025-09-05 00:00:00-04:00,10.229999542236328,10.562999725341797,10.095000267028809,10.229999542236328,2661200
2025-09-08 00:00:00-04:00,10.350000381469727,10.65999984741211,10.350000381469727,10.649999618530273,4247600
2025-09-09 00:00:00-04:00,10.640000343322754,10.755000114440918,10.449999809265137,10.550000190734863,3943400
2025-09-10 00:00:00-04:00,10.59000015258789,11.600000381469727,10.529999732971191,11.399999618530273,13413100
2025-09-11 00:00:00-04:00,11.430000305175781,11.789999961853027,11.220000267028809,11.75,5500800
2025-09-12 00:00:00-04:00,11.850000381469727,11.869999885559082,11.34000015258789,11.65999984741211,4508300
2025-09-15 00:00:00-04:00,11.770000457763672,12.510000228881836,11.739999771118164,12.199999809265137,7180400
2025-09-16 00:00:00-04:00,12.1899995803833,12.1899995803833,11.609999656677246,11.84000015258789,3434600
2025-09-17 00:00:00-04:00,11.899999618530273,12.390000343322754,11.779999732971191,12.010000228881836,3320100
2025-09-18 00:00:00-04:00,12.010000228881836,12.225000381469727,12.0,12.140000343322754,4618300
2025-09-19 00:00:00-04:00,12.140000343322754,12.25,11.800000190734863,11.829999923706055,10717500
2025-09-22 00:00:00-04:00,11.84000015258789,12.0,11.6899995803833,11.970000267028809,2698900
2025-09-23 00:00:00-04:00,12.0,12.1899995803833,11.8149995803833,11.90999984741211,3419800
2025-09-24 00:00:00-04:00,12.039999961853027,12.104999542236328,11.354999542236328,11.510000228881836,3017000
2025-09-25 00:00:00-04:00,11.279999732971191,11.5,11.140000343322754,11.350000381469727,2376000
2025-09-26 00:00:00-04:00,11.380000114440918,11.579999923706055,11.180000305175781,11.5600004196167,2707300
2025-09-29 00:00:00-04:00,11.680000305175781,11.739999771118164,11.420000076293945,11.609999656677246,3138700
2025-09-30 00:00:00-04:00,11.579999923706055,11.649999618530273,10.800000190734863,10.90999984741211,5728900
2025-10-01 00:00:00-04:00,10.649999618530273,10.859999656677246,10.260000228881836,10.270000457763672,5997800
2025-10-02 00:00:00-04:00,10.270000457763672,10.479999542236328,10.229999542236328,10.449999809265137,4358200
2025-10-03 00:00:00-04:00,10.470000267028809,10.710000038146973,10.404999732971191,10.425000190734863,3742000
2025-10-06 00:00:00-04:00,10.529999732971191,10.699999809265137,10.220000267028809,10.670000076293945,4233200
2025-10-07 00:00:00-04:00,10.725000381469727,10.791000366210938,10.28499984741211,10.5,3777000
2025-10-08 00:00:00-04:00,10.579999923706055,10.609999656677246,10.380000114440918,10.40999984741211,2569000
2025-10-09 00:00:00-04:00,10.420000076293945,10.489999771118164,10.270000457763672,10.4399995803833,2302700
2025-10-10 00:00:00-04:00,10.430000305175781,10.470000267028809,9.960000038146973,9.970000267028809,4285400
2025-10-13 00:00:00-04:00,10.130000114440918,10.3100004196167,9.989999771118164,10.279999732971191,3112400
2025-10-14 00:00:00-04:00,10.0600004196167,10.319000244140625,10.015000343322754,10.260000228881836,2410200
2025-10-15 00:00:00-04:00,10.4399995803833,10.460000038146973,10.140000343322754,10.260000228881836,2447700
2025-10-16 00:00:00-04:00,10.270000457763672,10.510000228881836,10.079999923706055,10.164999961853027,5597700
2025-10-17 00:00:00-04:00,10.100000381469727,10.194999694824219,10.010000228881836,10.079999923706055,3034600
2025-10-20 00:00:00-04:00,10.199999809265137,10.489999771118164,10.1899995803833,10.470000267028809,2172800
2025-10-21 00:00:00-04:00,10.470000267028809,10.960000038146973,10.425000190734863,10.854999542236328,2908000
2025-10-22 00:00:00-04:00,10.835000038146973,11.020000457763672,10.710000038146973,10.9399995803833,3821700
2025-10-23 00:00:00-04:00,10.9399995803833,11.079999923706055,10.859999656677246,11.050000190734863,3309700
2025-10-24 00:00:00-04:00,11.25,11.380000114440918,11.130000114440918,11.135000228881836,2699300
2025-10-27 00:00:00-04:00,11.260000228881836,11.600000381469727,11.210000038146973,11.420000076293945,4179100
