condition_id,ticker,end_date,side,entry_price,stake,shares,outcome_beat,pnl_dollars,cumulative_pnl
0xded00ece4352bc848e310dc5ef71eefa39df1146f8a6bf45ebf9fb9f51bab68d,META,2026-01-28 22:00:00+00:00,NO,0.12,400.0,3333.3333333333335,1,-400.0,-475.37361923326887
0xb7f0223ccfd8e47957bffb618ac17fa4a46a1adaffe732a82719dbd11cb44897,IBM,2026-01-28 22:00:00+00:00,YES,0.845,400.0,473.37278106508876,1,73.37278106508876,-402.0008381681801
0x4694ec9169fd7df41af2741cc74a9da087cde234be2b89ab9470d66b5283ec58,XOM,2026-01-30 14:00:00+00:00,YES,0.84,400.0,476.1904761904762,1,76.1904761904762,-325.8103619777039
0x9979a7f3dbc5f6bf479bf9a6477997011a527dec6070e53e5b28a0c8033ac471,CVX,2026-01-30 14:00:00+00:00,YES,0.575,400.0,695.6521739130435,1,295.6521739130435,-30.158188064660408
0x627cbfd192283371f82649502216f6f689de883ac7f80f5ee7782ba914bb9459,DIS,2026-02-02 14:00:00+00:00,NO,0.20499999999999996,400.0,1951.2195121951224,1,-400.0,-430.1581880646604
0x71b7effd28a9683d303f2c5c8e7cf45a3afd9a56c73e9f372ec7e613640679db,PEP,2026-02-03 14:00:00+00:00,YES,0.83,400.0,481.9277108433735,1,81.92771084337352,-348.2304772212869
0x99b4f6582fbda0de6ce798a40dbeccf8dc02035d8443659527c8c51fabb9d104,CMG,2026-02-03 22:00:00+00:00,NO,0.30500000000000005,400.0,1311.4754098360654,1,-400.0,-748.230477221287
0xb63c13fdf411dfed81010c3de36554e5f9691798bb57fce7654645851f16ceb8,LLY,2026-02-04 14:00:00+00:00,NO,0.275,400.0,1454.5454545454545,1,-400.0,-1148.230477221287
0x561fbcac1b906bfc402452d6b78e1e96b9fd22b1ea300b39bf53bf6a07baba13,COP,2026-02-05 14:00:00+00:00,YES,0.8,400.0,500.0,0,-400.0,-1548.230477221287
0xf3032e04d2e76e314afb161b520b67abe86414b9145be98371b445f68f3dfbf1,AMZN,2026-02-05 22:00:00+00:00,NO,0.05400000000000005,400.0,7407.407407407401,0,7007.407407407401,5459.176930186113
0x3eccf9bde290cbb2b26364277776aea1fdb240b12e4c28427cf8bea0478a2429,KO,2026-02-10 14:00:00+00:00,YES,0.895,400.0,446.92737430167597,1,46.92737430167597,5506.104304487789
0xafb23268a1782cd0eb4c5d43e400f78a39030c7cf708c060a258f2334b3f9d77,F,2026-02-10 22:00:00+00:00,YES,0.775,400.0,516.1290322580645,0,-400.0,5106.104304487789
0x82b9d301e0acf4b0da7a06e568e30d8a583a42c2c285e03ada358f9b72bf0bfa,MCD,2026-02-11 22:00:00+00:00,NO,0.27,400.0,1481.4814814814813,1,-400.0,4706.104304487789
0x129079c6f09b11e0c6d57162f3d396251baec4a01d38a94ccf04506fda7b604b,RIVN,2026-02-12 22:00:00+00:00,NO,0.4,400.0,1000.0,1,-400.0,4306.104304487789
0x7082edf8efdceff4c004319f03fc573e203e6ecf54a3bf396c68ecf807876c65,ABNB,2026-02-12 22:00:00+00:00,NO,0.36,400.0,1111.111111111111,0,711.1111111111111,5017.2154155989
0x688da28c436f9f49ee08df3afbe1d0de138de7a828478cf50eb9cc013766bdb3,OXY,2026-02-18 22:00:00+00:00,YES,0.645,400.0,620.1550387596899,1,220.1550387596899,5237.37045435859
0xfaea2472cd3f8041f30249fefd575127f7d4262d830e21e140ae7585e9aa702a,BKNG,2026-02-18 22:00:00+00:00,NO,0.16500000000000004,400.0,2424.2424242424236,1,-400.0,4837.37045435859
0xec0d6ae4c537bce4bc63709f65c2418300806ebbd260b72e250755de63a7dec8,DE,2026-02-19 14:00:00+00:00,YES,0.635,400.0,629.9212598425197,1,229.9212598425197,5067.29171420111
0xd7ce4020b83d09f10b671bee2016d4f359054f62eac58289d0e74d97c4c8c324,WMT,2026-02-19 14:00:00+00:00,YES,0.89,400.0,449.438202247191,1,49.438202247190986,5116.729916448301
0x92ad9cce642cd896dc1743ec4f17817d1ff53614acf0c23b39d044213e9375a5,DPZ,2026-02-23 14:00:00+00:00,NO,0.575,400.0,695.6521739130435,0,295.6521739130435,5412.382090361345
0xc699d899015aa42b75decc2a93737017bc0ffba0628d5bec4a4ae991d0f94e35,TGT,2026-03-03 14:00:00+00:00,YES,0.87,400.0,459.7701149425287,1,59.77011494252872,5472.152205303873
0x31451d5ec63c74a64a33eedd3e23a4f357aaaf7942c3a7a94046e40c7f4952ff,COST,2026-03-05 22:00:00+00:00,YES,0.865,400.0,462.4277456647399,1,62.427745664739916,5534.579950968613
0x25d6fa1f15039d717043a595712090f65c0cefabed3254adc285086a5f953a68,ORCL,2026-03-10 21:00:00+00:00,YES,0.775,400.0,516.1290322580645,1,116.12903225806451,5650.708983226677
0x1ab1e473d760aede872a7297790cf4b2694833ccdad6494bcada365568aafcf7,ADBE,2026-03-12 21:00:00+00:00,YES,0.805,400.0,496.89440993788816,1,96.89440993788816,5747.603393164565
0xf5f54f9fd01dd6904e50b1aac8727ca80b08e8fddd62d2e258caa34d9f461ec3,GIS,2026-03-18 13:00:00+00:00,YES,0.585,400.0,683.7606837606838,0,-400.0,5347.603393164565
0x60ae4ea95aad0363b739626b26813c0b76215c14c4e1fff3198b1dd1b9dc5d3d,FDS,2026-03-31 13:00:00+00:00,YES,0.745,400.0,536.9127516778524,1,136.91275167785238,5484.516144842418
0x04e3aa08ff437518658725bf3674b3e5106a554521d705181e750416c6f437e7,NKE,2026-03-31 21:00:00+00:00,YES,0.745,400.0,536.9127516778524,1,136.91275167785238,5621.42889652027
0x483bc2bec1cf8d3e5137e892fcb3a4d791a93a3c86484aac24369d224b5db059,JNJ,2026-04-14 13:00:00+00:00,NO,0.10999999999999999,400.0,3636.363636363637,1,-400.0,5221.42889652027
0xfefef6b3b9197323deba34011b611fd6ab9357ea0c383d48cd640543df968a19,KMX,2026-04-14 13:00:00+00:00,NO,0.45999999999999996,400.0,869.5652173913044,0,469.5652173913044,5690.9941139115745
0x91a9c860963f2abfb7bbef38737c9afb9bb921f0222947dd83ecb00dc2614976,JPM,2026-04-14 13:00:00+00:00,NO,0.08999999999999997,400.0,4444.444444444446,1,-400.0,5290.9941139115745
0x59cd436c3562896caaabc57608c90d8761814235e18b366d0c865f6c7cabc1bb,PEP,2026-04-16 13:00:00+00:00,YES,0.845,400.0,473.37278106508876,1,73.37278106508876,5364.366894976663
0xd7457afe5329090292c32bc5bde74b9b005426aadc09fc530da5b696b2655bba,NFLX,2026-04-16 21:00:00+00:00,NO,0.09499999999999997,400.0,4210.526315789475,1,-400.0,4964.366894976663
0x3d375915df4bfec09b4f74ab5fe31aed057a5fc1449df629ea66ead9af47fe2a,HAL,2026-04-21 13:00:00+00:00,YES,0.665,400.0,601.5037593984962,1,201.5037593984962,5165.87065437516
0xa6e7592ba207b357c885eb110fd170ccc79dc82f80b366f7a903aff76d140d59,TSLA,2026-04-22 21:00:00+00:00,NO,0.6599999999999999,400.0,606.0606060606061,1,-400.0,4765.87065437516
0x95d97e80133a2a45b14c4a3d4c5e002d8fafe7b1ec1d3265bffbbfd91a2267d1,AAL,2026-04-23 13:00:00+00:00,YES,0.66,400.0,606.060606060606,1,206.060606060606,4971.931260435766
0x2ec40cdf2cbaa60b41b5991c6ccede05656db85ad6271e341e80eca0cc240bb6,PG,2026-04-24 13:00:00+00:00,YES,0.88,400.0,454.54545454545456,1,54.54545454545456,5026.4767149812205
0xda55a106e5faf1d26dea0886840f09ea09322c941086c7111dc053e5ca1d5f45,DPZ,2026-04-27 13:00:00+00:00,NO,0.44499999999999995,400.0,898.8764044943821,0,498.8764044943821,5525.353119475602
0x6bb11750c92f17a71d1f63c752b7b00cc74787d8b3a47305b257fcf300e0096b,SBUX,2026-04-28 21:00:00+00:00,NO,0.575,400.0,695.6521739130435,1,-400.0,5125.353119475602
0xa626f84bfafa763610ae8fb800a2386bc10bdb6afe6e61a017caceee9f34d5ec,BKNG,2026-04-28 21:00:00+00:00,NO,0.08999999999999997,400.0,4444.444444444446,1,-400.0,4725.353119475602
0x7d32292f9b305098581859a93ef954f34f92efd8d2fd10fee7ce263b9c5474c3,MSFT,2026-04-29 21:00:00+00:00,NO,0.06499999999999995,400.0,6153.846153846159,1,-400.0,4325.353119475602
0xb844a61b3fe6a8e3fffa232905a3fa71205d4b308993ec76329f4cf21d5867aa,AMZN,2026-04-29 21:00:00+00:00,NO,0.03949999999999998,400.0,10126.582278481017,1,-400.0,3925.3531194756024
0x9073d232735a32de5f1805b3e1205fafc67fe0551cdbf0a46894585a6af5bd39,META,2026-04-29 21:00:00+00:00,NO,0.07499999999999996,400.0,5333.333333333337,1,-400.0,3525.3531194756024
0x96e18000641f79382f0bef190cbaa58e96cbef13450f7c3dc3e1edcf756367d9,CMG,2026-04-29 21:00:00+00:00,NO,0.31999999999999995,400.0,1250.0000000000002,0,850.0000000000002,4375.353119475602
0xb88b63d351137c0228585d483cc17d6469285052ff4f3c534862fae918314095,F,2026-04-29 21:00:00+00:00,NO,0.33999999999999997,400.0,1176.4705882352941,1,-400.0,3975.3531194756024
0x55160517bc772d8a1808ae6ae2816cf8a72e78f9985c43021d400bf89f3edaf8,CL,2026-05-01 13:00:00+00:00,YES,0.865,400.0,462.4277456647399,1,62.427745664739916,4037.7808651403425
0x77e3fb69899f66c7284b18cbb2a8e5aef084a145886cfdf76fd3a05665ccb5ed,DIS,2026-05-06 13:00:00+00:00,NO,0.07650000000000001,400.0,5228.758169934639,1,-400.0,3637.7808651403425
