condition_id,ticker,end_date,side,entry_price,stake,shares,outcome_beat,pnl_dollars,cumulative_pnl
0xf426dc7e61039fdb5ea61c0c552d956276051ceb7b44fce8ee5075b5bd748aa6,WFC,2026-01-14 14:00:00+00:00,YES,0.765,250.0,326.797385620915,0,-250.0,-250.0
0xcf44270ebe7eaa79485c11ae65d1bdc86a98b86cc48f6f933d0e5a4705adeb29,STT,2026-01-16 14:00:00+00:00,YES,0.575,250.0,434.7826086956522,0,-250.0,-500.0
0x3558b515ba6483368607cddec743b85f55d47234b18d0ed16ec632ee289d3fac,KEY,2026-01-20 14:00:00+00:00,YES,0.785,250.0,318.4713375796178,1,68.4713375796178,-431.5286624203822
0xe11056a5e125a39c3fdfc6b260af389372a7f6e9a41b5730a287707bbe80c5f6,NFLX,2026-01-20 22:00:00+00:00,NO,0.29500000000000004,250.0,847.4576271186439,1,-250.0,-681.5286624203823
0xa9794d2a4b066f143edaa6728bd2946e54e8c2fedb56244ab6a3d52cbac5dec2,IBKR,2026-01-20 22:00:00+00:00,YES,0.785,250.0,318.4713375796178,1,68.4713375796178,-613.0573248407645
0x4791b5f8da5935820a4866148e91282c23be1e32e8d7ee30301f209b0f21ee90,JNJ,2026-01-21 14:00:00+00:00,YES,0.725,250.0,344.82758620689657,0,-250.0,-863.0573248407645
0x4a9d4a88a2f6d4c053c74fdab025e42f737d5153fb4207e736ccab6d87cfd3c0,CFG,2026-01-21 14:00:00+00:00,YES,0.71,250.0,352.11267605633805,1,102.11267605633805,-760.9446487844265
0x849ccba97e929ad084891b4ac7e0398e776b541e28536131d5110e8b819b0553,TFC,2026-01-21 14:00:00+00:00,YES,0.705,250.0,354.6099290780142,1,104.6099290780142,-656.3347197064122
0x5984a37e42d7f7d85371b288e559f2f10b0de9e1590858a41225e6f3265c17dd,HAL,2026-01-21 14:00:00+00:00,NO,0.29500000000000004,250.0,847.4576271186439,1,-250.0,-906.3347197064122
0xcc0691f4d4a3eda0c0d9306e41d52e5c3f09e3fdc752f19791937ad2a3ffe89b,KMI,2026-01-21 22:00:00+00:00,NO,0.42500000000000004,250.0,588.235294117647,1,-250.0,-1156.3347197064122
0xb2b5ba1688887a69d18aebeee1385dd996aa1e71514acebf163b986fc0f820f0,AAL,2026-01-22 14:00:00+00:00,YES,0.75,250.0,333.3333333333333,0,-250.0,-1406.3347197064122
0x1f5c8acbf361f92bba1529aa3d314446985a8dc8698ef2940c4322bdef9f68ac,MKC,2026-01-22 14:00:00+00:00,YES,0.68,250.0,367.6470588235294,0,-250.0,-1656.3347197064122
0xbc2c0328e62b2577e2946404db39250331f18036f866c17a80e03fc83bbfcb73,UNP,2026-01-27 14:00:00+00:00,YES,0.72,250.0,347.22222222222223,1,97.22222222222223,-1559.11249748419
0x734292c6243ba3591eaa677eff5e8643ee411ad241af441c6db4b2b92a581cfc,TXN,2026-01-27 22:00:00+00:00,NO,0.22999999999999998,250.0,1086.9565217391305,0,836.9565217391305,-722.1559757450595
0xbf5b12b4593f1444d163af6ef1e1321fd1e759fd508416f1b647563513fa1c71,T,2026-01-28 14:00:00+00:00,NO,0.18000000000000005,250.0,1388.8888888888885,1,-250.0,-972.1559757450595
0xded00ece4352bc848e310dc5ef71eefa39df1146f8a6bf45ebf9fb9f51bab68d,META,2026-01-28 22:00:00+00:00,NO,0.12,250.0,2083.3333333333335,1,-250.0,-1222.1559757450595
0xb3a5f4222bf620b27e709fd9e5bbd66730ec80c77e1fe1b90d9a8960efe21480,LMT,2026-01-29 14:00:00+00:00,YES,0.3,250.0,833.3333333333334,0,-250.0,-1472.1559757450595
