ticker,sector,end_date,pm_side,polymarket_implied_p_beat,outcome_beat,stock_return,pm_pnl,hedge_ratio,stock_pnl,pnl
APP,Other,2025-11-05 22:00:00+00:00,YES,0.83,1,-0.027301435594566756,49.95481927710846,0.0,0.0,49.95481927710846
FIG,Other,2025-11-05 22:00:00+00:00,YES,0.665,0,-0.11215891122539726,-251.25,0.0,0.0,-251.25
TKO,Other,2025-11-05 22:00:00+00:00,YES,0.78,0,-0.030997851521720576,-251.25,0.0,0.0,-251.25
MET,Other,2025-11-05 22:00:00+00:00,NO,0.285,1,-0.039087914087901965,-251.25,0.0,0.0,-251.25
ATO,Other,2025-11-05 22:00:00+00:00,YES,0.935,1,0.03022359752122664,16.129679144384987,0.0,0.0,16.129679144384987
ARM,Semis,2025-11-05 22:00:00+00:00,YES,0.845,1,-0.10269698321299658,44.60798816568049,0.0,0.0,44.60798816568049
AMPL,Other,2025-11-05 22:00:00+00:00,YES,0.785,1,-0.003980095631232273,67.22133757961782,0.0,0.0,67.22133757961782
QCOM,Semis,2025-11-05 22:00:00+00:00,YES,0.925,1,-0.05533438464648216,19.02027027027023,0.0,0.0,19.02027027027023
HOOD,Other,2025-11-05 22:00:00+00:00,YES,0.905,1,-0.11186809037677503,24.99309392265195,0.0,0.0,24.99309392265195
DASH,Other,2025-11-05 22:00:00+00:00,YES,0.745,0,-0.19679993127936043,-251.25,0.0,0.0,-251.25
H,Other,2025-11-06 14:00:00+00:00,YES,0.86,0,0.1461292204074519,-251.25,0.0,0.0,-251.25
PZZA,Other,2025-11-06 14:00:00+00:00,YES,0.84,0,-0.08945948830002408,-251.25,0.0,0.0,-251.25
USFD,Other,2025-11-06 14:00:00+00:00,YES,0.73,1,-0.018995847414587527,91.21575342465752,0.0,0.0,91.21575342465752
CELH,Other,2025-11-06 14:00:00+00:00,YES,0.675,0,-0.24793246627356935,-251.25,0.0,0.0,-251.25
BGC,Other,2025-11-06 14:00:00+00:00,NO,0.435,1,-0.012779561841553714,-251.25,0.0,0.0,-251.25
MRNA,Other,2025-11-06 14:00:00+00:00,YES,0.805,1,-0.006021662763914342,59.3090062111801,0.0,0.0,59.3090062111801
UAA,Other,2025-11-06 14:00:00+00:00,YES,0.665,1,-0.019693686916246216,124.68984962406013,0.0,0.0,124.68984962406013
DDOG,Other,2025-11-06 14:00:00+00:00,YES,0.8995,1,0.23223099064919048,26.68218454697055,0.0,0.0,26.68218454697055
COP,Energy,2025-11-06 14:00:00+00:00,YES,0.845,1,-0.0038386997853419196,44.60798816568049,0.0,0.0,44.60798816568049
TFX,Other,2025-11-06 14:00:00+00:00,YES,0.83,1,-0.12112335386491441,49.95481927710846,0.0,0.0,49.95481927710846
WBD,Other,2025-11-06 14:00:00+00:00,YES,0.64,1,0.030955522582698833,139.375,0.0,0.0,139.375
WRBY,Other,2025-11-06 14:00:00+00:00,NO,0.34,0,-0.12038447207929168,127.53787878787884,0.0,0.0,127.53787878787884
RL,Other,2025-11-06 14:00:00+00:00,YES,0.86,1,0.06273991094334344,39.44767441860467,0.0,0.0,39.44767441860467
DD,Other,2025-11-06 14:00:00+00:00,YES,0.89,0,0.159988587914175,-251.25,0.0,0.0,-251.25
TRIP,Other,2025-11-06 14:00:00+00:00,YES,0.855,1,-0.004545434841439025,41.14766081871343,0.0,0.0,41.14766081871343
DBX,Other,2025-11-06 22:00:00+00:00,YES,0.92,1,0.028619476507951717,20.489130434782595,0.0,0.0,20.489130434782595
USAR,Other,2025-11-06 22:00:00+00:00,YES,0.72,0,0.018923695902527828,-251.25,0.0,0.0,-251.25
MRX,Other,2025-11-06 22:00:00+00:00,YES,0.745,1,0.11258072552458945,84.32046979865774,0.0,0.0,84.32046979865774
BIRD,Other,2025-11-06 22:00:00+00:00,YES,0.835,1,-0.3034884296023156,48.15119760479045,0.0,0.0,48.15119760479045
BZFD,Other,2025-11-06 22:00:00+00:00,NO,0.375,0,-0.35185188319402894,148.75000000000003,0.0,0.0,148.75000000000003
SG,Other,2025-11-06 22:00:00+00:00,NO,0.395,0,-0.1528861220596033,161.97314049586777,0.0,0.0,161.97314049586777
MNST,Other,2025-11-06 22:00:00+00:00,NO,0.49,1,0.05292432010235846,-251.25,0.0,0.0,-251.25
ICUI,Other,2025-11-06 22:00:00+00:00,YES,0.91,1,0.1332410470117501,23.475274725274694,0.0,0.0,23.475274725274694
YELP,Other,2025-11-06 22:00:00+00:00,YES,0.755,1,-0.1164549948243122,79.87582781456956,0.0,0.0,79.87582781456956
GPRO,Other,2025-11-06 22:00:00+00:00,YES,0.6,0,-0.13043478542555026,-251.25,0.0,0.0,-251.25
PTON,Other,2025-11-06 22:00:00+00:00,YES,0.505,1,0.023383779469044776,243.79950495049505,0.0,0.0,243.79950495049505
AKAM,Other,2025-11-06 22:00:00+00:00,YES,0.895,1,0.16892532099145074,28.07960893854747,0.0,0.0,28.07960893854747
DKNG,Other,2025-11-06 22:00:00+00:00,YES,0.56,0,-0.0009813143472799598,-251.25,0.0,0.0,-251.25
EXPE,Other,2025-11-06 22:00:00+00:00,YES,0.87,1,0.24317047676957226,36.106321839080444,0.0,0.0,36.106321839080444
NWSA,Other,2025-11-06 22:00:00+00:00,YES,0.565,1,0.03116575801390467,191.2278761061947,0.0,0.0,191.2278761061947
EB,Other,2025-11-06 22:00:00+00:00,YES,0.65,1,0.14644346831382307,133.36538461538458,0.0,0.0,133.36538461538458
FNF,Other,2025-11-06 22:00:00+00:00,NO,0.36,1,0.03846851000883115,-251.25,0.0,0.0,-251.25
OS,Other,2025-11-06 22:00:00+00:00,YES,0.79,1,0.24750388410537183,65.20569620253161,0.0,0.0,65.20569620253161
OPEN,Other,2025-11-06 22:00:00+00:00,NO,0.475,0,0.05006582739977876,224.94047619047618,0.0,0.0,224.94047619047618
ED,Other,2025-11-06 22:00:00+00:00,YES,0.845,1,0.016556225506957737,44.60798816568049,0.0,0.0,44.60798816568049
SNDK,Other,2025-11-06 22:00:00+00:00,YES,0.905,1,0.2943820072329067,24.99309392265195,0.0,0.0,24.99309392265195
ABNB,Consumer,2025-11-06 22:00:00+00:00,YES,0.825,0,-0.05205052006837552,-251.25,0.0,0.0,-251.25
KKR,Other,2025-11-07 14:00:00+00:00,YES,0.89,1,0.015385923617480238,29.648876404494402,0.0,0.0,29.648876404494402
BEN,Other,2025-11-07 14:00:00+00:00,NO,0.46,1,-0.0030987232811972836,-251.25,0.0,0.0,-251.25
MKTX,Other,2025-11-07 14:00:00+00:00,YES,0.615,1,0.04891506524992637,155.2540650406504,0.0,0.0,155.2540650406504
WEN,Other,2025-11-07 14:00:00+00:00,YES,0.505,1,-0.039370118110909895,243.79950495049505,0.0,0.0,243.79950495049505
TSN,Other,2025-11-10 14:00:00+00:00,YES,0.825,1,0.026195934329954956,51.78030303030304,0.0,0.0,51.78030303030304
ETOR,Other,2025-11-10 14:00:00+00:00,YES,0.625,0,0.18491974098118866,-251.25,0.0,0.0,-251.25
HHH,Other,2025-11-10 14:00:00+00:00,YES,0.705,1,0.09739047831704828,103.35992907801419,0.0,0.0,103.35992907801419
TSEM,Other,2025-11-10 14:00:00+00:00,YES,0.785,1,0.26584986981387,67.22133757961782,0.0,0.0,67.22133757961782
TBPH,Other,2025-11-10 22:00:00+00:00,YES,0.585,1,0.20542377536579715,176.1004273504274,0.0,0.0,176.1004273504274
IHRT,Other,2025-11-10 22:00:00+00:00,NO,0.425,0,-0.08207345681389984,183.53260869565221,0.0,0.0,183.53260869565221
REAL,Other,2025-11-10 22:00:00+00:00,YES,0.765,1,0.3439491142283178,75.54738562091504,0.0,0.0,75.54738562091504
OXY,Energy,2025-11-10 22:00:00+00:00,YES,0.815,1,0.015008389527927901,55.49846625766872,0.0,0.0,55.49846625766872
CHGG,Other,2025-11-10 22:00:00+00:00,YES,0.535,1,0.3595506265117984,216.03971962616822,0.0,0.0,216.03971962616822
GETY,Other,2025-11-10 22:00:00+00:00,YES,0.585,1,-0.06214690140704679,176.1004273504274,0.0,0.0,176.1004273504274
PSKY,Other,2025-11-10 22:00:00+00:00,NO,0.35,0,0.031125813929672366,133.36538461538458,0.0,0.0,133.36538461538458
BCSF,Other,2025-11-10 22:00:00+00:00,NO,0.265,0,0.008639238198724798,88.88605442176869,0.0,0.0,88.88605442176869
OKLO,Other,2025-11-11 22:00:00+00:00,NO,0.355,0,-0.09773636917085313,136.34689922480618,0.0,0.0,136.34689922480618
PXLW,Other,2025-11-11 22:00:00+00:00,YES,0.865,1,-0.0159236270905759,37.76734104046245,0.0,0.0,37.76734104046245
EWCZ,Other,2025-11-12 14:00:00+00:00,YES,0.825,1,0.03260866396255947,51.78030303030304,0.0,0.0,51.78030303030304
CRCL,Other,2025-11-12 14:00:00+00:00,YES,0.745,1,-0.20603063918703823,84.32046979865774,0.0,0.0,84.32046979865774
CSCO,Other,2025-11-12 22:00:00+00:00,YES,0.895,1,0.0975093885274251,28.07960893854747,0.0,0.0,28.07960893854747
PLBY,Other,2025-11-12 22:00:00+00:00,NO,0.33,1,0.2923076993614967,-251.25,0.0,0.0,-251.25
FLUT,Other,2025-11-12 22:00:00+00:00,NO,0.465,1,-0.10962649456155492,-251.25,0.0,0.0,-251.25
RUM,Other,2025-11-12 22:00:00+00:00,YES,0.525,0,-0.042444822693887135,-251.25,0.0,0.0,-251.25
GAMB,Other,2025-11-13 14:00:00+00:00,YES,0.845,1,-0.29796513904585165,44.60798816568049,0.0,0.0,44.60798816568049
BTM,Other,2025-11-13 14:00:00+00:00,NO,0.415,0,-0.298892953497793,176.1004273504274,0.0,0.0,176.1004273504274
DIS,Consumer,2025-11-13 14:00:00+00:00,YES,0.89,1,-0.058357027981161255,29.648876404494402,0.0,0.0,29.648876404494402
DEFT,Other,2025-11-13 22:00:00+00:00,NO,0.34,0,-0.4034091147694215,127.53787878787884,0.0,0.0,127.53787878787884
AMAT,Other,2025-11-13 22:00:00+00:00,YES,0.89,1,-0.02709718119744252,29.648876404494402,0.0,0.0,29.648876404494402
NMAX,Other,2025-11-13 22:00:00+00:00,NO,0.4,1,-0.15444442960951063,-251.25,0.0,0.0,-251.25
SPCE,Other,2025-11-13 22:00:00+00:00,YES,0.795,1,-0.0027855127304566327,63.21540880503143,0.0,0.0,63.21540880503143
QUBT,Other,2025-11-14 22:00:00+00:00,NO,0.325,1,-0.036850887424334046,-251.25,0.0,0.0,-251.25
WB,Other,2025-11-18 14:00:00+00:00,YES,0.835,0,-0.05168991248089458,-251.25,0.0,0.0,-251.25
ACM,Other,2025-11-18 14:00:00+00:00,YES,0.895,1,-0.20506286892338887,28.07960893854747,0.0,0.0,28.07960893854747
HD,Other,2025-11-18 14:00:00+00:00,YES,0.64,0,-0.08273537375847533,-251.25,0.0,0.0,-251.25
AS,Other,2025-11-18 14:00:00+00:00,YES,0.835,1,0.13105029716516,48.15119760479045,0.0,0.0,48.15119760479045
LZB,Other,2025-11-18 17:00:00+00:00,YES,0.535,1,0.19762844441186114,216.03971962616822,0.0,0.0,216.03971962616822
DLB,Other,2025-11-18 22:00:00+00:00,YES,0.885,1,-0.0007626349124452066,31.235875706214692,0.0,0.0,31.235875706214692
POWL,Other,2025-11-18 22:00:00+00:00,YES,0.86,1,-0.10636577893704798,39.44767441860467,0.0,0.0,39.44767441860467
WSM,Other,2025-11-19 14:00:00+00:00,YES,0.825,1,-0.023650218682893725,51.78030303030304,0.0,0.0,51.78030303030304
BLSH,Other,2025-11-19 14:00:00+00:00,NO,0.365,0,0.003118475397928544,142.45078740157476,0.0,0.0,142.45078740157476
LOW,Other,2025-11-19 14:00:00+00:00,YES,0.85,0,0.0282641658621501,-251.25,0.0,0.0,-251.25
DY,Other,2025-11-19 14:00:00+00:00,YES,0.875,1,0.12118810627746136,34.4642857142857,0.0,0.0,34.4642857142857
VIK,Other,2025-11-19 14:00:00+00:00,YES,0.785,1,0.07587253238585286,67.22133757961782,0.0,0.0,67.22133757961782
TGT,Staples,2025-11-19 14:00:00+00:00,YES,0.625,1,-0.025361478328960324,148.75000000000003,0.0,0.0,148.75000000000003
WIX,Other,2025-11-19 14:00:00+00:00,YES,0.885,1,-0.23768855105504424,31.235875706214692,0.0,0.0,31.235875706214692
NVDA,Semis,2025-11-19 22:00:00+00:00,YES,0.925,1,-0.059367841014469076,19.02027027027023,0.0,0.0,19.02027027027023
PANW,Other,2025-11-19 22:00:00+00:00,YES,0.935,1,-0.10889162535208573,16.129679144384987,0.0,0.0,16.129679144384987
BBWI,Other,2025-11-20 14:00:00+00:00,YES,0.885,0,-0.26530391146450144,-251.25,0.0,0.0,-251.25
AVR,Other,2025-11-20 14:00:00+00:00,NO,0.02,0,0.04481795205115114,3.852040816326536,0.0,0.0,3.852040816326536
WMT,Staples,2025-11-20 14:00:00+00:00,YES,0.875,1,0.010781890180775397,34.4642857142857,0.0,0.0,34.4642857142857
INTU,Other,2025-11-20 22:00:00+00:00,YES,0.93,1,0.011223224136046745,17.56720430107525,0.0,0.0,17.56720430107525
GAP,Other,2025-11-20 22:00:00+00:00,YES,0.875,1,0.0412284040444416,34.4642857142857,0.0,0.0,34.4642857142857
BJ,Other,2025-11-21 14:00:00+00:00,YES,0.885,1,-0.03467569546751314,31.235875706214692,0.0,0.0,31.235875706214692
SMTC,Other,2025-11-24 22:00:00+00:00,YES,0.88,1,0.15035236810556932,32.840909090909115,0.0,0.0,32.840909090909115
WWD,Other,2025-11-24 22:00:00+00:00,YES,0.88,1,0.13494476426015453,32.840909090909115,0.0,0.0,32.840909090909115
SNEX,Other,2025-11-24 22:00:00+00:00,YES,0.895,1,0.08696689395581482,28.07960893854747,0.0,0.0,28.07960893854747
ZM,Other,2025-11-24 22:00:00+00:00,YES,0.935,1,0.07376323609760385,16.129679144384987,0.0,0.0,16.129679144384987
ANF,Other,2025-11-25 14:00:00+00:00,YES,0.795,1,0.4007442235483488,63.21540880503143,0.0,0.0,63.21540880503143
KSS,Other,2025-11-25 14:00:00+00:00,YES,0.755,1,0.5652450694259101,79.87582781456956,0.0,0.0,79.87582781456956
SJM,Other,2025-11-25 14:00:00+00:00,YES,0.835,0,-0.012886141797500264,-251.25,0.0,0.0,-251.25
BBY,Other,2025-11-25 14:00:00+00:00,YES,0.845,1,0.037017593745541,44.60798816568049,0.0,0.0,44.60798816568049
DKS,Other,2025-11-25 14:00:00+00:00,YES,0.875,0,-0.00901889432464878,-251.25,0.0,0.0,-251.25
BURL,Other,2025-11-25 14:00:00+00:00,YES,0.84,1,-0.14933733290517545,46.36904761904761,0.0,0.0,46.36904761904761
ADI,Other,2025-11-25 14:00:00+00:00,YES,0.925,1,0.14213142725434996,19.02027027027023,0.0,0.0,19.02027027027023
HPQ,Other,2025-11-25 22:00:00+00:00,NO,0.445,1,0.019198679883548415,-251.25,0.0,0.0,-251.25
ADSK,Other,2025-11-25 22:00:00+00:00,YES,0.92,1,0.04312245210219737,20.489130434782595,0.0,0.0,20.489130434782595
WDAY,Other,2025-11-25 22:00:00+00:00,YES,0.915,1,-0.04228481966007615,21.974043715846964,0.0,0.0,21.974043715846964
PD,Other,2025-11-25 22:00:00+00:00,YES,0.925,1,-0.19463085186416443,19.02027027027023,0.0,0.0,19.02027027027023
DELL,Other,2025-11-25 22:00:00+00:00,YES,0.845,1,0.08848263100413462,44.60798816568049,0.0,0.0,44.60798816568049
URBN,Other,2025-11-25 22:00:00+00:00,YES,0.885,1,0.1553579627148601,31.235875706214692,0.0,0.0,31.235875706214692
DE,Industrials,2025-11-26 14:00:00+00:00,YES,0.83,1,-0.04669158864837477,49.95481927710846,0.0,0.0,49.95481927710846
FRO,Other,2025-11-28 14:00:00+00:00,NO,0.0005,0,-0.04751975071347996,-1.1249374687344038,0.0,0.0,-1.1249374687344038
MDB,Other,2025-12-01 22:00:00+00:00,YES,0.915,1,0.22134972592300134,21.974043715846964,0.0,0.0,21.974043715846964
UNFI,Other,2025-12-02 14:00:00+00:00,YES,0.895,1,-0.08576790793768845,28.07960893854747,0.0,0.0,28.07960893854747
AEO,Other,2025-12-02 22:00:00+00:00,YES,0.73,1,0.1852941195938428,91.21575342465752,0.0,0.0,91.21575342465752
ASAN,Other,2025-12-02 22:00:00+00:00,YES,0.88,1,0.09937886037252977,32.840909090909115,0.0,0.0,32.840909090909115
CRWD,Other,2025-12-02 22:00:00+00:00,YES,0.945,1,0.007777499070225612,13.300264550264592,0.0,0.0,13.300264550264592
OKTA,Other,2025-12-02 22:00:00+00:00,YES,0.93,1,0.06933897134147604,17.56720430107525,0.0,0.0,17.56720430107525
DLTR,Other,2025-12-03 14:00:00+00:00,YES,0.855,1,0.10495447287292642,41.14766081871343,0.0,0.0,41.14766081871343
M,Other,2025-12-03 14:00:00+00:00,YES,0.855,1,0.02191413560576356,41.14766081871343,0.0,0.0,41.14766081871343
CXM,Other,2025-12-03 14:00:00+00:00,YES,0.88,1,0.07745504029076118,32.840909090909115,0.0,0.0,32.840909090909115
CRM,TechServices,2025-12-03 22:00:00+00:00,YES,0.885,1,0.13025942119226377,31.235875706214692,0.0,0.0,31.235875706214692
SNOW,Other,2025-12-03 22:00:00+00:00,YES,0.925,1,-0.08935683695342904,19.02027027027023,0.0,0.0,19.02027027027023
FIVE,Other,2025-12-03 22:00:00+00:00,YES,0.74,1,0.050397219900259395,86.58783783783782,0.0,0.0,86.58783783783782
BBW,Other,2025-12-04 14:00:00+00:00,YES,0.805,1,-0.05592841451358054,59.3090062111801,0.0,0.0,59.3090062111801
DG,Other,2025-12-04 14:00:00+00:00,YES,0.745,1,0.13654657211706828,84.32046979865774,0.0,0.0,84.32046979865774
KR,Other,2025-12-04 14:00:00+00:00,YES,0.865,1,-0.061732120598887615,37.76734104046245,0.0,0.0,37.76734104046245
IOT,Other,2025-12-04 22:00:00+00:00,YES,0.915,1,0.17413463332591955,21.974043715846964,0.0,0.0,21.974043715846964
RBRK,Other,2025-12-04 22:00:00+00:00,YES,0.905,1,0.29883382588898294,24.99309392265195,0.0,0.0,24.99309392265195
HPE,Other,2025-12-04 22:00:00+00:00,YES,0.84,1,0.08751145930477944,46.36904761904761,0.0,0.0,46.36904761904761
DOCU,Other,2025-12-04 22:00:00+00:00,YES,0.94,1,-0.03351384244346064,14.707446808510634,0.0,0.0,14.707446808510634
SWBI,Other,2025-12-04 22:00:00+00:00,NO,0.415,1,0.2396311961814893,-251.25,0.0,0.0,-251.25
VSCO,Other,2025-12-05 14:00:00+00:00,YES,0.84,1,0.2068143924878915,46.36904761904761,0.0,0.0,46.36904761904761
ORCL,TechServices,2025-12-08 22:00:00+00:00,YES,0.795,1,0.02495633891375324,63.21540880503143,0.0,0.0,63.21540880503143
KFY,Other,2025-12-09 14:00:00+00:00,YES,0.895,1,0.03980619999110966,28.07960893854747,0.0,0.0,28.07960893854747
ASO,Other,2025-12-09 14:00:00+00:00,NO,0.34,1,0.1218394660370283,-251.25,0.0,0.0,-251.25
AZO,Other,2025-12-09 14:00:00+00:00,YES,0.625,0,-0.0924905229819484,-251.25,0.0,0.0,-251.25
DBI,Other,2025-12-09 14:00:00+00:00,YES,0.78,1,0.6721309729339618,69.26282051282048,0.0,0.0,69.26282051282048
CPB,Other,2025-12-09 14:00:00+00:00,YES,0.94,1,-0.03952709175180498,14.707446808510634,0.0,0.0,14.707446808510634
GME,Other,2025-12-09 22:00:00+00:00,YES,0.885,1,-0.049565190854280045,31.235875706214692,0.0,0.0,31.235875706214692
CASY,Other,2025-12-09 22:00:00+00:00,YES,0.925,1,-0.04294315018787352,19.02027027027023,0.0,0.0,19.02027027027023
CBRL,Other,2025-12-09 22:00:00+00:00,YES,0.57,0,0.014372998004206484,-251.25,0.0,0.0,-251.25
PLAY,Other,2025-12-09 22:00:00+00:00,NO,0.38,0,0.19572745088797433,151.97580645161293,0.0,0.0,151.97580645161293
CHWY,Other,2025-12-10 14:00:00+00:00,YES,0.86,1,-0.02181056216349288,39.44767441860467,0.0,0.0,39.44767441860467
ADBE,TechServices,2025-12-10 22:00:00+00:00,YES,0.954,1,0.029370942711634717,10.804507337526221,0.0,0.0,10.804507337526221
MTN,Other,2025-12-10 22:00:00+00:00,YES,0.795,1,0.12053205691892659,63.21540880503143,0.0,0.0,63.21540880503143
LEN,Other,2025-12-16 22:00:00+00:00,YES,0.835,0,-0.09248554913294821,-251.25,0.0,0.0,-251.25
GIS,Staples,2025-12-17 14:00:00+00:00,YES,0.9495,1,0.02505886467405943,12.0464718272775,0.0,0.0,12.0464718272775
MU,Semis,2025-12-17 22:00:00+00:00,YES,0.9675,1,0.10276196782639711,7.147932816537445,0.0,0.0,7.147932816537445
ACN,TechServices,2025-12-18 14:00:00+00:00,YES,0.875,1,-0.01452695241359705,34.4642857142857,0.0,0.0,34.4642857142857
PAYX,Other,2025-12-18 14:00:00+00:00,YES,0.885,1,-0.004333537977452,31.235875706214692,0.0,0.0,31.235875706214692
CTAS,Other,2025-12-18 14:00:00+00:00,YES,0.945,1,0.01878481752720482,13.300264550264592,0.0,0.0,13.300264550264592
KMX,Staples,2025-12-18 14:00:00+00:00,YES,0.62,1,-0.06769298062111329,151.97580645161293,0.0,0.0,151.97580645161293
FDS,TechServices,2025-12-18 14:00:00+00:00,YES,0.77,1,-0.0037325183290872355,73.42532467532467,0.0,0.0,73.42532467532467
FDX,Industrials,2025-12-18 22:00:00+00:00,YES,0.92,1,0.0410695636967641,20.489130434782595,0.0,0.0,20.489130434782595
KBH,Other,2025-12-18 22:00:00+00:00,YES,0.905,0,-0.13153846371427097,-251.25,0.0,0.0,-251.25
NKE,Consumer,2025-12-18 22:00:00+00:00,YES,0.905,1,-0.155798193888809,24.99309392265195,0.0,0.0,24.99309392265195
CAG,Other,2025-12-19 14:00:00+00:00,YES,0.87,1,-0.027057472977540475,36.106321839080444,0.0,0.0,36.106321839080444
LW,Other,2025-12-19 14:00:00+00:00,YES,0.91,1,-0.28428095431032857,23.475274725274694,0.0,0.0,23.475274725274694
CCL,Other,2025-12-19 14:00:00+00:00,YES,0.955,1,0.14184400199145294,10.530104712041883,0.0,0.0,10.530104712041883
JEF,Other,2026-01-07 22:00:00+00:00,YES,0.795,0,-0.0190671041157321,-251.25,0.0,0.0,-251.25
WDFC,Other,2026-01-08 22:00:00+00:00,YES,0.9505,0,-0.02003983431860726,-251.25,0.0,0.0,-251.25
JPM,Banks,2026-01-13 14:00:00+00:00,YES,0.9365,0,-0.060542537603749544,-251.25,0.0,0.0,-251.25
BK,Other,2026-01-13 14:00:00+00:00,YES,0.935,1,0.04141467255889526,16.129679144384987,0.0,0.0,16.129679144384987
DAL,Industrials,2026-01-13 14:00:00+00:00,YES,0.82,0,-0.01341443106921675,-251.25,0.0,0.0,-251.25
C,Banks,2026-01-14 14:00:00+00:00,NO,0.455,0,-0.027035920613386583,207.4655963302753,0.0,0.0,207.4655963302753
BAC,Banks,2026-01-14 14:00:00+00:00,YES,0.825,1,-0.05156664782994278,51.78030303030304,0.0,0.0,51.78030303030304
WFC,Banks,2026-01-14 14:00:00+00:00,YES,0.765,0,-0.07889531236890573,-251.25,0.0,0.0,-251.25
GS,Banks,2026-01-15 14:00:00+00:00,YES,0.915,1,-0.006508343477547683,21.974043715846964,0.0,0.0,21.974043715846964
MS,Banks,2026-01-15 14:00:00+00:00,YES,0.855,1,-0.02395878832435071,41.14766081871343,0.0,0.0,41.14766081871343
TSM,Semis,2026-01-15 14:00:00+00:00,YES,0.955,1,-0.01389516656009487,10.530104712041883,0.0,0.0,10.530104712041883
BLK,Other,2026-01-15 14:00:00+00:00,YES,0.54,1,0.01908637511907221,211.7129629629629,0.0,0.0,211.7129629629629
PNC,Banks,2026-01-16 14:00:00+00:00,YES,0.83,1,0.04803965012161845,49.95481927710846,0.0,0.0,49.95481927710846
STT,Other,2026-01-16 14:00:00+00:00,YES,0.575,0,-0.05647163039564695,-251.25,0.0,0.0,-251.25
MTB,Other,2026-01-16 14:00:00+00:00,YES,0.835,1,0.012191659451004349,48.15119760479045,0.0,0.0,48.15119760479045
MMM,Other,2026-01-20 14:00:00+00:00,YES,0.895,1,-0.042729431812753176,28.07960893854747,0.0,0.0,28.07960893854747
KEY,Other,2026-01-20 14:00:00+00:00,YES,0.785,1,0.01889464777362636,67.22133757961782,0.0,0.0,67.22133757961782
MBWM,Other,2026-01-20 14:00:00+00:00,YES,0.765,1,0.06110667982740078,75.54738562091504,0.0,0.0,75.54738562091504
USB,Banks,2026-01-20 14:00:00+00:00,YES,0.835,1,0.032720554869400675,48.15119760479045,0.0,0.0,48.15119760479045
IBKR,Other,2026-01-20 22:00:00+00:00,YES,0.785,1,0.05248094116422222,67.22133757961782,0.0,0.0,67.22133757961782
UAL,Industrials,2026-01-20 22:00:00+00:00,YES,0.81,1,-0.02722703670855438,57.39197530864196,0.0,0.0,57.39197530864196
NFLX,BigTech,2026-01-20 22:00:00+00:00,YES,0.705,1,-0.050681807778098366,103.35992907801419,0.0,0.0,103.35992907801419
WTFC,Other,2026-01-20 22:00:00+00:00,YES,0.775,1,0.043034460788855464,71.33064516129032,0.0,0.0,71.33064516129032
BFC,Other,2026-01-20 22:00:00+00:00,YES,0.61,1,0.04807481158939998,158.5860655737705,0.0,0.0,158.5860655737705
CFG,Other,2026-01-21 14:00:00+00:00,YES,0.71,1,0.029924353679802146,100.86267605633806,0.0,0.0,100.86267605633806
JNJ,Pharma,2026-01-21 14:00:00+00:00,YES,0.725,0,0.006768472499993686,-251.25,0.0,0.0,-251.25
HAL,Energy,2026-01-21 14:00:00+00:00,YES,0.705,1,0.04237021038109816,103.35992907801419,0.0,0.0,103.35992907801419
UNTY,Other,2026-01-21 14:00:00+00:00,YES,0.9925,1,-0.028883543259569034,0.6391687657430767,0.0,0.0,0.6391687657430767
TFC,Other,2026-01-21 14:00:00+00:00,YES,0.705,1,-0.00840168374363877,103.35992907801419,0.0,0.0,103.35992907801419
SCHW,Other,2026-01-21 14:00:00+00:00,YES,0.865,1,-0.015796598416897012,37.76734104046245,0.0,0.0,37.76734104046245
ALLY,Other,2026-01-21 14:00:00+00:00,YES,0.72,1,-0.05732628365295491,95.97222222222221,0.0,0.0,95.97222222222221
KMI,Other,2026-01-21 22:00:00+00:00,YES,0.575,1,0.057582276259147844,183.53260869565221,0.0,0.0,183.53260869565221
MKC,Other,2026-01-22 14:00:00+00:00,YES,0.68,0,-0.09054291013629588,-251.25,0.0,0.0,-251.25
PG,Staples,2026-01-22 14:00:00+00:00,YES,0.855,1,0.041661948682833544,41.14766081871343,0.0,0.0,41.14766081871343
AAL,Industrials,2026-01-22 14:00:00+00:00,YES,0.75,0,-0.052049459771727355,-251.25,0.0,0.0,-251.25
COF,Other,2026-01-22 22:00:00+00:00,YES,0.7,0,-0.07928414727621864,-251.25,0.0,0.0,-251.25
UBSI,Other,2026-01-23 14:00:00+00:00,YES,0.715,1,0.02273853065101836,98.4003496503497,0.0,0.0,98.4003496503497
UNP,Other,2026-01-27 14:00:00+00:00,YES,0.72,1,0.017113030236239404,95.97222222222221,0.0,0.0,95.97222222222221
TXN,Semis,2026-01-27 22:00:00+00:00,YES,0.77,0,0.1327401517434591,-251.25,0.0,0.0,-251.25
SBUX,Consumer,2026-01-28 14:00:00+00:00,NO,0.46,0,-0.058082418186614894,211.7129629629629,0.0,0.0,211.7129629629629
T,Other,2026-01-28 14:00:00+00:00,YES,0.82,1,0.11106393370311453,53.628048780487795,0.0,0.0,53.628048780487795
IBM,TechServices,2026-01-28 22:00:00+00:00,YES,0.845,1,0.04876217787175699,44.60798816568049,0.0,0.0,44.60798816568049
MSFT,BigTech,2026-01-28 22:00:00+00:00,YES,0.935,1,-0.07653182332598986,16.129679144384987,0.0,0.0,16.129679144384987
META,BigTech,2026-01-28 22:00:00+00:00,YES,0.88,1,0.08764953206593057,32.840909090909115,0.0,0.0,32.840909090909115
